        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , GPU Load [%] , Memory Used (Dedicated) [MB] , GPU Power [W] , GPU Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2024-03-28 23:09:14 ,         598.5   ,           2593.7   ,               62.0   ,         49   ,                       1490   ,         2.0   ,         0.805   ,               80.0   ,                 10999   ,
2024-03-28 23:09:15 ,          99.8   ,           2593.7   ,               62.0   ,         49   ,                       1490   ,         2.0   ,             -   ,               81.0   ,                 11007   ,
2024-03-28 23:09:16 ,          99.8   ,           2593.7   ,               62.0   ,         48   ,                       1490   ,         2.0   ,             -   ,               86.0   ,                 11005   ,
2024-03-28 23:09:17 ,         598.5   ,           2593.7   ,               62.0   ,         47   ,                       1490   ,         1.8   ,         0.805   ,               80.0   ,                 10996   ,
2024-03-28 23:09:18 ,          99.8   ,           2593.7   ,               62.0   ,         47   ,                       1490   ,         1.8   ,             -   ,               77.0   ,                 11006   ,
2024-03-28 23:09:19 ,         598.5   ,           2593.7   ,               62.0   ,         47   ,                       1490   ,         1.9   ,         0.805   ,               83.0   ,                 11005   ,
2024-03-28 23:09:20 ,         598.5   ,           2593.7   ,               62.0   ,         48   ,                       1490   ,         1.9   ,         0.805   ,               80.0   ,                 11007   ,
2024-03-28 23:09:21 ,          99.8   ,           2593.7   ,               62.0   ,         49   ,                       1490   ,         1.9   ,             -   ,               83.0   ,                 11006   ,
2024-03-28 23:09:22 ,          99.8   ,           2593.7   ,               62.0   ,         51   ,                       1490   ,         2.0   ,         0.770   ,               87.0   ,                 11002   ,
2024-03-28 23:09:23 ,         598.5   ,           2593.7   ,               62.0   ,         52   ,                       1490   ,         2.0   ,         0.805   ,               81.0   ,                 11008   ,
2024-03-28 23:09:24 ,          99.8   ,           2593.7   ,               62.0   ,         52   ,                       1490   ,         2.0   ,             -   ,               84.0   ,                 11002   ,
2024-03-28 23:09:25 ,          99.8   ,           2593.7   ,               62.0   ,         52   ,                       1490   ,         2.0   ,             -   ,               82.0   ,                 11007   ,
2024-03-28 23:09:26 ,         598.5   ,           2593.7   ,               62.0   ,         52   ,                       1490   ,         2.0   ,         0.805   ,               78.0   ,                 11007   ,
2024-03-28 23:09:27 ,         598.5   ,           2593.7   ,               61.0   ,         52   ,                       1490   ,         2.0   ,         0.805   ,               82.0   ,                 11006   ,
2024-03-28 23:09:28 ,          99.8   ,           2593.7   ,               63.0   ,         54   ,                       1490   ,         2.1   ,             -   ,               84.0   ,                 11007   ,
2024-03-28 23:09:29 ,          99.8   ,           2593.7   ,               62.0   ,         54   ,                       1490   ,         2.1   ,             -   ,               83.0   ,                 11006   ,
2024-03-28 23:09:30 ,         598.5   ,           2593.7   ,               62.0   ,         53   ,                       1490   ,         2.1   ,         0.805   ,               82.0   ,                 11006   ,
2024-03-28 23:09:31 ,         598.5   ,           2593.7   ,               61.0   ,         56   ,                       1490   ,         2.2   ,         0.805   ,               82.0   ,                 11006   ,
2024-03-28 23:09:32 ,         598.5   ,           2593.7   ,               62.0   ,         57   ,                       1490   ,         2.2   ,         0.805   ,               82.0   ,                 11007   ,
2024-03-28 23:09:33 ,         598.5   ,           2593.7   ,               62.0   ,         56   ,                       1490   ,         2.2   ,         0.805   ,               82.0   ,                 10996   ,
2024-03-28 23:09:34 ,         598.5   ,           2593.7   ,               62.0   ,         56   ,                       1490   ,         2.3   ,         0.805   ,               83.0   ,                 11001   ,
2024-03-28 23:09:35 ,         598.5   ,           2593.7   ,               60.0   ,         55   ,                       1490   ,         2.2   ,         0.805   ,               83.0   ,                 11007   ,
2024-03-28 23:09:36 ,         598.5   ,           2593.7   ,               62.0   ,         54   ,                       1399   ,         2.1   ,         0.805   ,               82.0   ,                 11006   ,
2024-03-28 23:09:37 ,         598.5   ,           2593.7   ,               62.0   ,         55   ,                       1399   ,         2.1   ,         0.805   ,               82.0   ,                 11006   ,
2024-03-28 23:09:38 ,         598.5   ,           2593.7   ,               62.0   ,         55   ,                       1399   ,         2.1   ,         0.805   ,               79.0   ,                 10997   ,
2024-03-28 23:09:39 ,         598.5   ,           2593.7   ,               62.0   ,         55   ,                       1399   ,         2.1   ,         0.805   ,               79.0   ,                 11007   ,
2024-03-28 23:09:40 ,          99.8   ,           2593.7   ,               62.0   ,         55   ,                       1399   ,         2.2   ,             -   ,               80.0   ,                 11007   ,
2024-03-28 23:09:41 ,          99.8   ,           2593.7   ,               62.0   ,         56   ,                       1399   ,         2.2   ,             -   ,               80.0   ,                 11006   ,
2024-03-28 23:09:42 ,         598.5   ,           2593.7   ,               62.0   ,         55   ,                       1399   ,         2.1   ,         0.805   ,               82.0   ,                 11006   ,
2024-03-28 23:09:43 ,         598.5   ,           2593.7   ,               62.0   ,         55   ,                       1399   ,         2.2   ,         0.805   ,               83.0   ,                 10996   ,
2024-03-28 23:09:44 ,          99.8   ,           2593.7   ,               60.0   ,         56   ,                       1399   ,         2.2   ,         0.805   ,               81.0   ,                 11000   ,
2024-03-28 23:09:45 ,          99.8   ,           2593.7   ,               62.0   ,         60   ,                       1399   ,         2.4   ,             -   ,               81.0   ,                 11005   ,
2024-03-28 23:09:46 ,         598.5   ,           2593.7   ,               62.0   ,         62   ,                       1399   ,         2.6   ,         0.805   ,               81.0   ,                 11005   ,
2024-03-28 23:09:47 ,         598.5   ,           2593.7   ,               62.0   ,         66   ,                       1399   ,         2.7   ,         0.805   ,               78.0   ,                 11005   ,
2024-03-28 23:09:48 ,         598.5   ,           2593.7   ,               62.0   ,         62   ,                       1399   ,         2.6   ,         0.805   ,               79.0   ,                 11003   ,
2024-03-28 23:09:49 ,         598.5   ,           2593.7   ,               62.0   ,         61   ,                       1407   ,         2.5   ,         0.805   ,               75.0   ,                 11006   ,
2024-03-28 23:09:50 ,         598.5   ,           2593.7   ,               62.0   ,         60   ,                       1407   ,         2.4   ,         0.805   ,               80.0   ,                 11011   ,
2024-03-28 23:09:51 ,         598.5   ,           2593.7   ,               62.0   ,         61   ,                       1407   ,         2.5   ,         0.805   ,               81.0   ,                 11011   ,
2024-03-28 23:09:52 ,          99.8   ,           2593.7   ,               62.0   ,         70   ,                       1399   ,         3.1   ,             -   ,               79.0   ,                 11014   ,
2024-03-28 23:09:53 ,          99.8   ,           2593.7   ,               62.0   ,         69   ,                       1399   ,         3.0   ,             -   ,               77.0   ,                 11013   ,
2024-03-28 23:09:54 ,         598.5   ,           2593.7   ,               62.0   ,         68   ,                       1399   ,         3.0   ,         0.805   ,               74.0   ,                 11008   ,
2024-03-28 23:09:55 ,         598.5   ,           2593.7   ,               64.0   ,         70   ,                       1399   ,         3.0   ,         0.805   ,               74.0   ,                 11011   ,
2024-03-28 23:09:56 ,         598.5   ,           2593.7   ,               63.0   ,         82   ,                       1399   ,         4.1   ,         0.805   ,               75.0   ,                 11011   ,
2024-03-28 23:09:57 ,          99.8   ,           2593.7   ,               62.0   ,         66   ,                       1399   ,         3.0   ,             -   ,               79.0   ,                 11011   ,
2024-03-28 23:09:58 ,         598.5   ,           2593.7   ,               62.0   ,         63   ,                       1399   ,         2.7   ,         0.805   ,               81.0   ,                 11004   ,
2024-03-28 23:09:59 ,          99.8   ,           2593.7   ,               62.0   ,         62   ,                       1399   ,         2.6   ,             -   ,               74.0   ,                 10999   ,
2024-03-28 23:10:00 ,         598.5   ,           2593.7   ,               62.0   ,         55   ,                       1399   ,         2.2   ,         0.805   ,               82.0   ,                 11009   ,
2024-03-28 23:10:01 ,          99.8   ,           2593.7   ,               62.0   ,         56   ,                       1399   ,         2.2   ,             -   ,               78.0   ,                 11007   ,
2024-03-28 23:10:02 ,         598.5   ,           2593.7   ,               61.0   ,         59   ,                       1399   ,         2.4   ,         0.805   ,               82.0   ,                 11008   ,
2024-03-28 23:10:03 ,          99.8   ,           2593.7   ,               60.0   ,         57   ,                       1399   ,         2.3   ,             -   ,               79.0   ,                 11009   ,
2024-03-28 23:10:04 ,         598.5   ,           2593.7   ,               62.0   ,         56   ,                       1399   ,         2.3   ,         0.805   ,               82.0   ,                 11000   ,
2024-03-28 23:10:05 ,         598.5   ,           2593.7   ,               62.0   ,         72   ,                       1399   ,         3.3   ,         0.805   ,               79.0   ,                 11008   ,
2024-03-28 23:10:06 ,         598.5   ,           2593.7   ,               62.0   ,         77   ,                       1399   ,         3.7   ,         0.805   ,               80.0   ,                 11008   ,
2024-03-28 23:10:07 ,         598.5   ,           2593.7   ,               63.0   ,         79   ,                       1399   ,         3.8   ,         0.805   ,               74.0   ,                 11009   ,
2024-03-28 23:10:08 ,         598.5   ,           2593.7   ,               63.0   ,         80   ,                       1399   ,         3.8   ,         0.805   ,               78.0   ,                 11007   ,
2024-03-28 23:10:09 ,         598.5   ,           2593.7   ,               62.0   ,         81   ,                       1399   ,         3.8   ,         0.805   ,               78.0   ,                 11008   ,
2024-03-28 23:10:10 ,         598.5   ,           2593.7   ,               64.0   ,         77   ,                       1399   ,         3.8   ,         0.805   ,               79.0   ,                 11011   ,
2024-03-28 23:10:11 ,         598.5   ,           2593.7   ,               63.0   ,         80   ,                       1400   ,         3.9   ,         0.805   ,               79.0   ,                 11010   ,
2024-03-28 23:10:12 ,          99.8   ,           2593.7   ,               60.0   ,         62   ,                       1400   ,         2.7   ,             -   ,               82.0   ,                 11011   ,
2024-03-28 23:10:13 ,         598.5   ,           2593.7   ,               62.0   ,         59   ,                       1400   ,         2.4   ,         0.805   ,               81.0   ,                 11082   ,
2024-03-28 23:10:14 ,          99.8   ,           2593.7   ,               62.0   ,         59   ,                       1400   ,         2.4   ,             -   ,               79.0   ,                 11088   ,
2024-03-28 23:10:15 ,         598.5   ,           2593.7   ,               62.0   ,         65   ,                       1400   ,         2.8   ,         0.805   ,               76.0   ,                 11087   ,
2024-03-28 23:10:16 ,          99.8   ,           2593.7   ,               62.0   ,         62   ,                       1400   ,         2.6   ,             -   ,               77.0   ,                 11089   ,
2024-03-28 23:10:17 ,          99.8   ,           2593.7   ,               62.0   ,         59   ,                       1408   ,         2.4   ,             -   ,               74.0   ,                 11091   ,
2024-03-28 23:10:18 ,          99.8   ,           2593.7   ,               63.0   ,         54   ,                       1410   ,         2.1   ,             -   ,               76.0   ,                 10907   ,
2024-03-28 23:10:19 ,          99.8   ,           2593.7   ,               62.0   ,         56   ,                       1410   ,         2.2   ,             -   ,               74.0   ,                 10892   ,
2024-03-28 23:10:20 ,          99.8   ,           2593.7   ,               62.0   ,         55   ,                       1406   ,         2.2   ,             -   ,               78.0   ,                 10912   ,
2024-03-28 23:10:21 ,          99.8   ,           2593.7   ,               62.0   ,         51   ,                       1406   ,         2.0   ,             -   ,               73.0   ,                 10906   ,
2024-03-28 23:10:22 ,          99.8   ,           2593.7   ,               62.0   ,         48   ,                       1406   ,         1.9   ,             -   ,               78.0   ,                 10912   ,
2024-03-28 23:10:23 ,          99.8   ,           2593.7   ,               62.0   ,         46   ,                       1402   ,         1.8   ,             -   ,               78.0   ,                 10908   ,
2024-03-28 23:10:24 ,         598.5   ,           2593.7   ,               60.0   ,         23   ,                       1438   ,         0.8   ,         0.805   ,               84.0   ,                 10911   ,
2024-03-28 23:10:25 ,         648.4   ,           2593.7   ,               64.0   ,         69   ,                       1434   ,         3.3   ,         0.815   ,               75.0   ,                 10911   ,
2024-03-28 23:10:26 ,         598.5   ,           2593.7   ,               63.0   ,         71   ,                       1434   ,         3.5   ,         0.805   ,               81.0   ,                 10909   ,
2024-03-28 23:10:27 ,         598.5   ,           2593.7   ,               62.0   ,         61   ,                       1434   ,         2.5   ,         0.805   ,               81.0   ,                 10909   ,
2024-03-28 23:10:28 ,         598.5   ,           2593.7   ,               63.0   ,         75   ,                       1435   ,         3.4   ,         0.800   ,               78.0   ,                 10909   ,
2024-03-28 23:10:29 ,         598.5   ,           2593.7   ,               62.0   ,         72   ,                       1435   ,         3.4   ,         0.805   ,               83.0   ,                 10910   ,
2024-03-28 23:10:30 ,         598.5   ,           2593.7   ,               62.0   ,         77   ,                       1435   ,         3.6   ,         0.805   ,               76.0   ,                 10907   ,
2024-03-28 23:10:31 ,         598.5   ,           2593.7   ,               63.0   ,         79   ,                       1435   ,         3.8   ,         0.805   ,               79.0   ,                 10904   ,
2024-03-28 23:10:32 ,         598.5   ,           2593.7   ,               64.0   ,         79   ,                       1435   ,         3.8   ,         0.805   ,               79.0   ,                 10903   ,
2024-03-28 23:10:33 ,         598.5   ,           2593.7   ,               62.0   ,         74   ,                       1435   ,         3.5   ,         0.805   ,               78.0   ,                 10903   ,
2024-03-28 23:10:34 ,         598.5   ,           2593.7   ,               62.0   ,         69   ,                       1436   ,         3.1   ,         0.805   ,               81.0   ,                 10904   ,
2024-03-28 23:10:35 ,          99.8   ,           2593.7   ,               62.0   ,         64   ,                       1436   ,         2.7   ,             -   ,               81.0   ,                 10903   ,
2024-03-28 23:10:36 ,          99.8   ,           2593.7   ,               62.0   ,         61   ,                       1436   ,         2.5   ,             -   ,               80.0   ,                 10903   ,
2024-03-28 23:10:37 ,         598.5   ,           2593.7   ,               62.0   ,         60   ,                       1436   ,         2.5   ,         0.805   ,               84.0   ,                 10901   ,
2024-03-28 23:10:38 ,          99.8   ,           2593.7   ,               62.0   ,         55   ,                       1436   ,         2.2   ,             -   ,               83.0   ,                 10901   ,
2024-03-28 23:10:39 ,         598.5   ,           2593.7   ,               62.0   ,         50   ,                       1436   ,         1.9   ,         0.805   ,               87.0   ,                 10911   ,
2024-03-28 23:10:40 ,          99.8   ,           2593.7   ,               62.0   ,         49   ,                       1444   ,         1.9   ,             -   ,               86.0   ,                 10915   ,
2024-03-28 23:10:41 ,          99.8   ,           2593.7   ,               60.0   ,         34   ,                       1444   ,         1.3   ,             -   ,               91.0   ,                 10916   ,
2024-03-28 23:10:42 ,          99.8   ,           2593.7   ,               61.0   ,         46   ,                       1444   ,         2.7   ,             -   ,               91.0   ,                 10915   ,
2024-03-28 23:10:43 ,         598.5   ,           2593.7   ,               62.0   ,         36   ,                       1436   ,         1.5   ,         0.805   ,               86.0   ,                 10915   ,
2024-03-28 23:10:44 ,         598.5   ,           2593.7   ,               62.0   ,         49   ,                       1436   ,         1.9   ,         0.805   ,               82.0   ,                 10916   ,
2024-03-28 23:10:45 ,          99.8   ,           2593.7   ,               62.0   ,         50   ,                       1436   ,         1.9   ,             -   ,               82.0   ,                 10915   ,
2024-03-28 23:10:46 ,         598.5   ,           2593.7   ,               63.0   ,         49   ,                       1436   ,         1.9   ,         0.805   ,               81.0   ,                 10916   ,
2024-03-28 23:10:47 ,          99.8   ,           2593.7   ,               62.0   ,         51   ,                       1436   ,         2.0   ,             -   ,               78.0   ,                 10916   ,
2024-03-28 23:10:48 ,         598.5   ,           2593.7   ,               62.0   ,         55   ,                       1437   ,         2.2   ,         0.805   ,               86.0   ,                 10908   ,
2024-03-28 23:10:49 ,         598.5   ,           2593.7   ,               63.0   ,         59   ,                       1437   ,         2.3   ,         0.800   ,               81.0   ,                 10906   ,
2024-03-28 23:10:50 ,         598.5   ,           2593.7   ,               63.0   ,         60   ,                       1437   ,         2.4   ,         0.805   ,               84.0   ,                 10906   ,
2024-03-28 23:10:51 ,          99.8   ,           2593.7   ,               63.0   ,         62   ,                       1437   ,         2.5   ,             -   ,               83.0   ,                 10907   ,
2024-03-28 23:10:52 ,         598.5   ,           2593.7   ,               63.0   ,         66   ,                       1437   ,         2.7   ,         0.805   ,               82.0   ,                 10908   ,
2024-03-28 23:10:53 ,          99.8   ,           2593.7   ,               62.0   ,         66   ,                       1437   ,         2.7   ,             -   ,               83.0   ,                 10907   ,
2024-03-28 23:10:54 ,         598.5   ,           2593.7   ,               63.0   ,         70   ,                       1437   ,         2.9   ,         0.800   ,               80.0   ,                 10911   ,
2024-03-28 23:10:55 ,         598.5   ,           2593.7   ,               63.0   ,         69   ,                       1437   ,         3.0   ,         0.805   ,               81.0   ,                 10909   ,
2024-03-28 23:10:56 ,         598.5   ,           2593.7   ,               62.0   ,         72   ,                       1437   ,         3.0   ,         0.800   ,               79.0   ,                 10910   ,
2024-03-28 23:10:57 ,         648.4   ,           2593.7   ,               64.0   ,         80   ,                       1437   ,         3.8   ,         0.815   ,               76.0   ,                 10919   ,
2024-03-28 23:10:58 ,         598.5   ,           2593.7   ,               64.0   ,         84   ,                       1437   ,         4.0   ,         0.800   ,               77.0   ,                 10914   ,
2024-03-28 23:10:59 ,         598.5   ,           2593.7   ,               64.0   ,         84   ,                       1438   ,         4.0   ,         0.800   ,               81.0   ,                 10915   ,
2024-03-28 23:11:00 ,         598.5   ,           2593.7   ,               64.0   ,         81   ,                       1438   ,         3.9   ,         0.800   ,               79.0   ,                 10914   ,
2024-03-28 23:11:01 ,         598.5   ,           2593.7   ,               64.0   ,         74   ,                       1438   ,         3.7   ,         0.800   ,               81.0   ,                 10913   ,
2024-03-28 23:11:02 ,         598.5   ,           2593.7   ,               64.0   ,         76   ,                       1438   ,         3.8   ,         0.800   ,               81.0   ,                 10918   ,
2024-03-28 23:11:03 ,          99.8   ,           2593.7   ,               62.0   ,         65   ,                       1438   ,         2.8   ,             -   ,               84.0   ,                 10916   ,
2024-03-28 23:11:04 ,         598.5   ,           2593.7   ,               64.0   ,         72   ,                       1438   ,         3.2   ,         0.800   ,               81.0   ,                 10916   ,
2024-03-28 23:11:05 ,         598.5   ,           2593.7   ,               63.0   ,         77   ,                       1438   ,         3.8   ,         0.800   ,               79.0   ,                 10915   ,
2024-03-28 23:11:06 ,          99.8   ,           2593.7   ,               62.0   ,         62   ,                       1431   ,         2.7   ,             -   ,               79.0   ,                 10915   ,
2024-03-28 23:11:07 ,         598.5   ,           2593.7   ,               62.0   ,         56   ,                       1431   ,         2.3   ,         0.800   ,               78.0   ,                 10915   ,
2024-03-28 23:11:08 ,          99.8   ,           2593.7   ,               62.0   ,         62   ,                       1431   ,         2.5   ,             -   ,               82.0   ,                 10913   ,
2024-03-28 23:11:09 ,         598.5   ,           2593.7   ,               63.0   ,         68   ,                       1431   ,         2.9   ,         0.800   ,               83.0   ,                 10916   ,
2024-03-28 23:11:10 ,         598.5   ,           2593.7   ,               63.0   ,         79   ,                       1431   ,         3.7   ,         0.800   ,               79.0   ,                 10916   ,
2024-03-28 23:11:11 ,         598.5   ,           2593.7   ,               64.0   ,         82   ,                       1431   ,         3.9   ,         0.800   ,               76.0   ,                 10916   ,
2024-03-28 23:11:12 ,         598.5   ,           2593.7   ,               64.0   ,         81   ,                       1431   ,         3.9   ,         0.800   ,               79.0   ,                 10916   ,
2024-03-28 23:11:13 ,         598.5   ,           2593.7   ,               63.0   ,         67   ,                       1431   ,         3.0   ,         0.800   ,               84.0   ,                 10920   ,
2024-03-28 23:11:14 ,         598.5   ,           2593.7   ,               63.0   ,         68   ,                       1431   ,         3.0   ,         0.800   ,               84.0   ,                 10919   ,
2024-03-28 23:11:15 ,         598.5   ,           2593.7   ,               63.0   ,         67   ,                       1431   ,         2.7   ,         0.805   ,               80.0   ,                 10919   ,
2024-03-28 23:11:16 ,          99.8   ,           2593.7   ,               63.0   ,         62   ,                       1431   ,         2.5   ,             -   ,               86.0   ,                 10919   ,
2024-03-28 23:11:17 ,          99.8   ,           2593.7   ,               62.0   ,         58   ,                       1431   ,         2.3   ,             -   ,               80.0   ,                 10916   ,
2024-03-28 23:11:18 ,         598.5   ,           2593.7   ,               62.0   ,         52   ,                       1431   ,         2.0   ,         0.805   ,               79.0   ,                 10918   ,
2024-03-28 23:11:19 ,         598.5   ,           2593.7   ,               62.0   ,         49   ,                       1431   ,         1.9   ,         0.805   ,               88.0   ,                 10918   ,
2024-03-28 23:11:20 ,          99.8   ,           2593.7   ,               62.0   ,         48   ,                       1431   ,         1.8   ,             -   ,               86.0   ,                 10917   ,
2024-03-28 23:11:21 ,         598.5   ,           2593.7   ,               62.0   ,         48   ,                       1431   ,         1.8   ,         0.805   ,               86.0   ,                 10917   ,
2024-03-28 23:11:22 ,         598.5   ,           2593.7   ,               62.0   ,         47   ,                       1431   ,         1.8   ,         0.805   ,               82.0   ,                 10918   ,
2024-03-28 23:11:23 ,          99.8   ,           2593.7   ,               62.0   ,         48   ,                       1431   ,         1.8   ,             -   ,               83.0   ,                 10919   ,
2024-03-28 23:11:24 ,         598.5   ,           2593.7   ,               62.0   ,         53   ,                       1431   ,         2.0   ,         0.805   ,               83.0   ,                 10917   ,
2024-03-28 23:11:25 ,         598.5   ,           2593.7   ,               62.0   ,         58   ,                       1431   ,         2.4   ,         0.800   ,               83.0   ,                 10916   ,
2024-03-28 23:11:26 ,          99.8   ,           2593.7   ,               63.0   ,         61   ,                       1431   ,         2.4   ,             -   ,               82.0   ,                 10917   ,
2024-03-28 23:11:27 ,         598.5   ,           2593.7   ,               63.0   ,         59   ,                       1431   ,         2.3   ,         0.805   ,               78.0   ,                 10917   ,
2024-03-28 23:11:28 ,         598.5   ,           2593.7   ,               63.0   ,         61   ,                       1431   ,         2.4   ,         0.805   ,               75.0   ,                 10914   ,
2024-03-28 23:11:29 ,          99.8   ,           2593.7   ,               62.0   ,         58   ,                       1433   ,         2.3   ,             -   ,               80.0   ,                 10916   ,
2024-03-28 23:11:30 ,         598.5   ,           2593.7   ,               62.0   ,         55   ,                       1434   ,         2.1   ,         0.805   ,               84.0   ,                 10915   ,
2024-03-28 23:11:31 ,         598.5   ,           2593.7   ,               61.0   ,         49   ,                       1434   ,         1.9   ,         0.805   ,               79.0   ,                 10916   ,
2024-03-28 23:11:32 ,          99.8   ,           2593.7   ,               62.0   ,         47   ,                       1434   ,         1.8   ,             -   ,               79.0   ,                 10916   ,
2024-03-28 23:11:33 ,         598.5   ,           2593.7   ,               61.0   ,         46   ,                       1434   ,         1.7   ,         0.805   ,               80.0   ,                 10914   ,
2024-03-28 23:11:34 ,          99.8   ,           2593.7   ,               61.0   ,         46   ,                       1434   ,         1.7   ,             -   ,               82.0   ,                 10916   ,
2024-03-28 23:11:35 ,         598.5   ,           2593.7   ,               62.0   ,         46   ,                       1434   ,         1.8   ,             -   ,               78.0   ,                 10915   ,
2024-03-28 23:11:36 ,          99.8   ,           2593.7   ,               62.0   ,         45   ,                       1434   ,         1.7   ,         0.765   ,               79.0   ,                 10915   ,
2024-03-28 23:11:37 ,          99.8   ,           2593.7   ,               61.0   ,         45   ,                       1434   ,         1.8   ,             -   ,               86.0   ,                 10915   ,
2024-03-28 23:11:38 ,         598.5   ,           2593.7   ,               63.0   ,         47   ,                       1434   ,         1.8   ,         0.805   ,               82.0   ,                 10912   ,
2024-03-28 23:11:39 ,          99.8   ,           2593.7   ,               61.0   ,         46   ,                       1434   ,         1.8   ,             -   ,               82.0   ,                 10914   ,
2024-03-28 23:11:40 ,         598.5   ,           2593.7   ,               61.0   ,         54   ,                       1434   ,         2.0   ,         0.805   ,               83.0   ,                 10917   ,
2024-03-28 23:11:41 ,          99.8   ,           2593.7   ,               62.0   ,         60   ,                       1434   ,         2.2   ,             -   ,               82.0   ,                 10913   ,
2024-03-28 23:11:42 ,         598.5   ,           2593.7   ,               63.0   ,         58   ,                       1434   ,         2.2   ,         0.805   ,               86.0   ,                 10910   ,
2024-03-28 23:11:43 ,         598.5   ,           2593.7   ,               62.0   ,         51   ,                       1434   ,         1.9   ,         0.805   ,               78.0   ,                 10910   ,
2024-03-28 23:11:44 ,         598.5   ,           2593.7   ,               62.0   ,         52   ,                       1434   ,         1.9   ,         0.765   ,               80.0   ,                 10910   ,
2024-03-28 23:11:45 ,         598.5   ,           2593.7   ,               60.0   ,         45   ,                       1435   ,         1.7   ,         0.805   ,               86.0   ,                 10910   ,
2024-03-28 23:11:46 ,          99.8   ,           2593.7   ,               60.0   ,         41   ,                       1435   ,         1.5   ,             -   ,               79.0   ,                 10909   ,
2024-03-28 23:11:47 ,          99.8   ,           2593.7   ,               62.0   ,         43   ,                       1435   ,         1.6   ,             -   ,               79.0   ,                 10937   ,
2024-03-28 23:11:48 ,          99.8   ,           2593.7   ,               60.0   ,         43   ,                       1436   ,         1.6   ,             -   ,               83.0   ,                 10947   ,
2024-03-28 23:11:49 ,         598.5   ,           2593.7   ,               62.0   ,         44   ,                       1436   ,         1.6   ,         0.805   ,               81.0   ,                 10945   ,
2024-03-28 23:11:50 ,          99.8   ,           2593.7   ,               62.0   ,         43   ,                       1444   ,         1.5   ,             -   ,               83.0   ,                 10957   ,
2024-03-28 23:11:51 ,         598.5   ,           2593.7   ,               61.0   ,         43   ,                       1444   ,         1.6   ,         0.805   ,               86.0   ,                 10956   ,
2024-03-28 23:11:52 ,         598.5   ,           2593.7   ,               61.0   ,         44   ,                       1436   ,         1.6   ,         0.805   ,               86.0   ,                 10957   ,
2024-03-28 23:11:53 ,         598.5   ,           2593.7   ,               60.0   ,         45   ,                       1436   ,         1.7   ,         0.805   ,               80.0   ,                 10957   ,
2024-03-28 23:11:54 ,          99.8   ,           2593.7   ,               62.0   ,         48   ,                       1436   ,         1.8   ,             -   ,               86.0   ,                 10958   ,
2024-03-28 23:11:55 ,          99.8   ,           2593.7   ,               62.0   ,         52   ,                       1436   ,         2.0   ,             -   ,               75.0   ,                 10960   ,
2024-03-28 23:11:56 ,         598.5   ,           2593.7   ,               62.0   ,         52   ,                       1436   ,         2.1   ,         0.805   ,               82.0   ,                 10959   ,
2024-03-28 23:11:57 ,         598.5   ,           2593.7   ,               62.0   ,         54   ,                       1436   ,         2.2   ,         0.805   ,               82.0   ,                 10957   ,
2024-03-28 23:11:58 ,         598.5   ,           2593.7   ,               63.0   ,         54   ,                       1436   ,         2.2   ,         0.805   ,               78.0   ,                 10949   ,
2024-03-28 23:11:59 ,         598.5   ,           2593.7   ,               61.0   ,         50   ,                       1436   ,         1.9   ,         0.805   ,               82.0   ,                 10951   ,
2024-03-28 23:12:00 ,          99.8   ,           2593.7   ,               62.0   ,         52   ,                       1436   ,         2.1   ,             -   ,               83.0   ,                 10957   ,
2024-03-28 23:12:01 ,          99.8   ,           2593.7   ,               62.0   ,         49   ,                       1436   ,         1.9   ,             -   ,               75.0   ,                 10951   ,
2024-03-28 23:12:02 ,         598.5   ,           2593.7   ,               61.0   ,         50   ,                       1436   ,         1.9   ,         0.805   ,               79.0   ,                 10954   ,
2024-03-28 23:12:03 ,         598.5   ,           2593.7   ,               62.0   ,         49   ,                       1436   ,         1.9   ,         0.805   ,               82.0   ,                 10941   ,
2024-03-28 23:12:04 ,         598.5   ,           2593.7   ,               61.0   ,         50   ,                       1436   ,         2.0   ,         0.805   ,               79.0   ,                 10943   ,
2024-03-28 23:12:05 ,          99.8   ,           2593.7   ,               62.0   ,         50   ,                       1436   ,         1.9   ,             -   ,               78.0   ,                 10941   ,
2024-03-28 23:12:06 ,         598.5   ,           2593.7   ,               61.0   ,         49   ,                       1436   ,         1.9   ,         0.805   ,               76.0   ,                 10941   ,
2024-03-28 23:12:07 ,          99.8   ,           2593.7   ,               62.0   ,         62   ,                       1437   ,         2.6   ,             -   ,               79.0   ,                 10941   ,
2024-03-28 23:12:08 ,          99.8   ,           2593.7   ,               62.0   ,         58   ,                       1437   ,         2.3   ,             -   ,               79.0   ,                 10939   ,
2024-03-28 23:12:09 ,         598.5   ,           2593.7   ,               62.0   ,         52   ,                       1437   ,         2.0   ,         0.805   ,               76.0   ,                 10942   ,
2024-03-28 23:12:10 ,         598.5   ,           2593.7   ,               62.0   ,         51   ,                       1437   ,         2.0   ,         0.805   ,               81.0   ,                 10942   ,
2024-03-28 23:12:11 ,          99.8   ,           2593.7   ,               61.0   ,         53   ,                       1437   ,         2.1   ,             -   ,               82.0   ,                 10943   ,
2024-03-28 23:12:12 ,         598.5   ,           2593.7   ,               62.0   ,         54   ,                       1437   ,         2.1   ,         0.805   ,               79.0   ,                 10952   ,
